seg_th,part_energy(W/m2)
6299,11427.213867
6300,9824.667969
6301,11151.168945
6302,12309.847656
6303,15648.875000
6304,15395.358398
6305,19837.679688
6306,20498.316406
6307,23799.759766
6308,27921.640625
6309,32037.621094
6310,31596.164062
6311,39886.417969
6312,37013.382812
6313,41540.261719
6314,47811.855469
6315,47645.042969
6316,46868.726562
6317,47431.894531
6318,44440.082031
6319,42241.125000
6320,45507.000000
6321,41159.734375
6322,40743.742188
6323,36307.746094
6324,36807.031250
6325,35512.308594
6326,27063.208984
6327,27166.630859
6328,22796.117188
6329,20404.580078
6330,21420.363281
6331,18616.294922
6332,14346.621094
6333,13113.633789
6334,8987.013672
6335,7855.545410
6336,12094.361328
6337,10664.292969
6338,8644.441406
6339,9529.333008
6340,9031.471680
6341,9025.099609
6342,7179.462891
6343,4501.559082

6344,5535.176270
6345,6539.096680
6346,6542.130859
6347,9045.189453
6348,8488.269531
6349,11412.182617
6350,9856.628906
6351,11284.609375
6352,10800.512695
6353,10788.878906
6354,14559.869141
6355,14394.186523
6356,16710.181641
6357,20485.732422
6358,23500.888672
6359,25821.376953
6360,24302.958984
6361,30620.335938
6362,32454.558594
6363,36120.941406
6364,42924.378906
6365,43210.097656
6366,47470.285156
6367,47332.640625
6368,49873.378906
6369,46344.308594
6370,44958.804688
6371,48813.894531
6372,49037.832031
6373,48579.738281
6374,41902.441406
6375,41238.707031
6376,37060.902344
6377,38341.914062
6378,28840.736328
6379,29685.597656
6380,27011.650391
6381,19616.140625
6382,18495.140625
6383,14474.578125
6384,12889.193359
6385,12693.817383
6386,10974.320312
6387,10820.934570
6388,11328.814453
6389,7658.411621
6390,9654.595703
6391,8872.151367
6392,10055.511719
6393,8051.737793
6394,6816.870117
6395,6516.060059

6396,6391.176270
6397,6220.965332
6398,7044.941895
6399,8155.444336
6400,9200.447266
6401,8836.375000
6402,10494.132812
6403,10679.275391
6404,9241.894531
6405,10209.118164
6406,11370.628906
6407,14906.955078
6408,16781.705078
6409,17873.232422
6410,21417.904297
6411,20067.792969
6412,27291.189453
6413,29545.789062
6414,33134.312500
6415,36196.921875
6416,38707.757812
6417,44378.871094
6418,47153.269531
6419,54394.132812
6420,49443.695312
6421,46011.832031
6422,45721.644531
6423,45528.113281
6424,46677.324219
6425,42275.050781
6426,44573.453125
6427,44808.246094
6428,39600.910156
6429,38281.851562
6430,31843.550781
6431,25643.919922
6432,23257.021484
6433,20722.394531
6434,18564.769531
6435,19479.708984
6436,17255.939453
6437,13637.838867
6438,12473.869141
6439,7629.012207
6440,11125.687500
6441,8484.257812
6442,7665.897461
6443,8647.977539
6444,9375.725586
6445,5209.324707
6446,6335.632812
6447,5378.204102

6448,4172.951172
6449,5987.565430
6450,6220.116699
6451,8667.374023
6452,8537.729492
6453,9267.766602
6454,10817.532227
6455,14178.459961
6456,9441.100586
6457,11637.549805
6458,13105.650391
6459,15406.636719
6460,18244.375000
6461,18714.855469
6462,20945.773438
6463,25191.187500
6464,24924.753906
6465,31834.539062
6466,32644.097656
6467,42025.261719
6468,44791.644531
6469,41367.253906
6470,50406.238281
6471,44242.519531
6472,46240.699219
6473,47809.257812
6474,53846.382812
6475,50416.324219
6476,45305.960938
6477,45177.527344
6478,46858.746094
6479,43823.265625
6480,34556.519531
6481,33576.773438
6482,31312.480469
6483,26067.355469
6484,24113.091797
6485,22100.650391
6486,16215.936523
6487,18376.746094
6488,16897.542969
6489,15510.377930
6490,9522.330078
6491,9464.256836
6492,10833.677734
6493,7487.054199
6494,10490.196289
6495,8835.768555
6496,7999.164551
6497,6511.386719
6498,6064.677246
6499,5677.233398

6500,5866.617188
6501,5543.298828
6502,7906.136719
6503,9592.452148
6504,9239.498047
6505,9122.872070
6506,8511.160156
6507,10996.298828
6508,10689.929688
6509,10241.918945
6510,12073.973633
6511,15212.524414
6512,14568.011719
6513,17186.207031
6514,21022.826172
6515,27182.591797
6516,30160.824219
6517,32704.070312
6518,37182.824219
6519,41471.640625
6520,45398.125000
6521,36880.453125
6522,46537.812500
6523,47341.082031
6524,51608.898438
6525,46682.957031
6526,54143.894531
6527,43937.832031
6528,50228.152344
6529,46178.347656
6530,46673.128906
6531,40116.968750
6532,37467.617188
6533,31422.277344
6534,34290.585938
6535,24026.806641
6536,25174.376953
6537,18302.941406
6538,18838.177734
6539,16156.128906
6540,15856.999023
6541,12584.760742
6542,10656.759766
6543,10427.196289
6544,13136.896484
6545,10333.684570
6546,9205.566406
6547,7780.861328
6548,8212.562500
6549,5386.395996
6550,6878.859375
6551,6699.554199

6552,7237.009277
6553,6653.161133
6554,7882.839844
6555,8034.467773
6556,10368.938477
6557,9018.043945
6558,7040.797363
6559,9825.878906
6560,8301.610352
6561,10849.618164
6562,12713.925781
6563,16842.919922
6564,16247.356445
6565,18583.373047
6566,23140.250000
6567,23930.386719
6568,29917.343750
6569,34379.843750
6570,34009.453125
6571,38430.433594
6572,45221.242188
6573,43670.441406
6574,44720.531250
6575,47988.210938
6576,47103.097656
6577,48132.691406
6578,47839.332031
6579,49563.570312
6580,50111.757812
6581,45045.570312
6582,44745.351562
6583,42188.812500
6584,40998.109375
6585,33697.417969
6586,30948.669922
6587,29414.167969
6588,22190.865234
6589,21912.529297
6590,19785.914062
6591,18462.707031
6592,15106.563477
6593,11353.938477
6594,11781.884766
6595,10892.419922
6596,11501.472656
6597,11010.542969
6598,10508.033203
6599,9661.338867
6600,8057.152832
6601,7377.273438
6602,5549.701660
6603,7094.512207

6604,4845.616699
6605,6682.332520
6606,6351.870117
6607,7878.076172
6608,10171.866211
6609,7700.837891
6610,11793.821289
6611,9797.802734
6612,11613.205078
6613,9736.681641
6614,12114.151367
6615,17176.742188
6616,14889.080078
6617,18355.748047
6618,20134.917969
6619,25377.699219
6620,27541.113281
6621,31456.212891
6622,34404.722656
6623,39876.097656
6624,43780.148438
6625,40840.113281
6626,43840.222656
6627,44327.769531
6628,49760.925781
6629,50415.792969
6630,42520.609375
6631,49390.718750
6632,47246.226562
6633,47101.679688
6634,41685.140625
6635,42841.660156
6636,40956.164062
6637,33448.578125
6638,32396.039062
6639,24856.898438
6640,20219.679688
6641,24927.207031
6642,20333.611328
6643,16874.128906
6644,13357.153320
6645,12812.680664
6646,11448.879883
6647,9911.743164
6648,8181.265625
6649,9656.723633
6650,9180.429688
6651,9049.887695
6652,10052.262695
6653,6538.811035
6654,5484.812012
6655,7097.810059

6656,4869.367188
6657,7708.443359
6658,7001.588379
6659,8920.323242
6660,8338.979492
6661,9336.803711
6662,11208.260742
6663,10106.850586
6664,7664.928223
6665,10933.622070
6666,12495.458008
6667,15556.440430
6668,17557.433594
6669,18689.121094
6670,19218.037109
6671,28284.888672
6672,30475.371094
6673,34062.386719
6674,30961.322266
6675,37416.820312
6676,41177.687500
6677,46397.125000
6678,42019.027344
6679,45751.574219
6680,45052.105469
6681,50313.816406
6682,47505.679688
6683,49364.324219
6684,50107.316406
6685,50553.386719
6686,39088.777344
6687,42061.765625
6688,39749.300781
6689,36731.792969
6690,32419.335938
6691,29145.314453
6692,26022.861328
6693,22591.595703
6694,17325.207031
6695,16681.390625
6696,15003.035156
6697,11731.886719
6698,13131.274414
6699,9414.062500
6700,8845.902344
6701,10445.891602
6702,10520.772461
6703,8346.205078
6704,9180.147461
6705,5523.604492
6706,7188.157227
6707,7499.421875

6708,5519.371094
6709,6515.444336
6710,8395.119141
6711,10395.897461
6712,9643.464844
6713,8827.356445
6714,9152.638672
6715,8794.801758
6716,11135.780273
6717,10723.148438
6718,16607.238281
6719,16389.281250
6720,14130.992188
6721,17393.511719
6722,25983.574219
6723,24288.498047
6724,33880.628906
6725,32477.906250
6726,32313.587891
6727,38343.285156
6728,38874.765625
6729,40898.613281
6730,46385.703125
6731,49890.210938
6732,46143.605469
6733,46598.835938
6734,43686.800781
6735,45394.140625
6736,51812.195312
6737,44147.445312
6738,45559.992188
6739,40841.972656
6740,39219.878906
6741,31703.048828
6742,28825.820312
6743,28089.458984
6744,22548.263672
6745,18635.728516
6746,19535.136719
6747,16349.373047
6748,14944.331055
6749,11200.887695
6750,11496.036133
6751,9773.744141
6752,11136.270508
6753,7507.139160
6754,11345.065430
6755,11348.768555
6756,8209.780273
6757,8133.321777
6758,5511.957520
6759,6008.991211

6760,4831.683594
6761,5140.701172
6762,8354.431641
6763,9885.415039
6764,10386.704102
6765,9210.659180
6766,10191.356445
6767,9851.095703
6768,11319.926758
6769,11351.556641
6770,10662.322266
6771,14573.368164
6772,17346.673828
6773,18648.347656
6774,22373.847656
6775,24778.544922
6776,32061.837891
6777,35547.585938
6778,30220.167969
6779,34214.000000
6780,44702.128906
6781,40266.179688
6782,49002.648438
6783,49391.613281
6784,49385.355469
6785,48248.492188
6786,50647.023438
6787,47406.136719
6788,42344.988281
6789,49190.660156
6790,47526.496094
6791,42515.121094
6792,40197.839844
6793,34799.042969
6794,29901.455078
6795,28725.861328
6796,25508.173828
6797,22419.912109
6798,17565.000000
6799,14898.865234
6800,16260.071289
6801,13461.865234
6802,9965.875977
6803,9661.616211
6804,9815.916016
6805,10271.331055
6806,7731.942871
6807,10079.751953
6808,5353.603027
6809,8085.089844
6810,5995.789062
6811,5844.623047

6812,4837.854492
6813,8046.312012
6814,6665.924805
6815,7688.990723
6816,11210.858398
6817,10973.048828
6818,11511.823242
6819,9154.172852
6820,9640.602539
6821,10959.238281
6822,10376.792969
6823,16793.359375
6824,12770.454102
6825,19448.656250
6826,21451.576172
6827,22571.722656
6828,28728.375000
6829,31562.634766
6830,32869.058594
6831,34765.175781
6832,38054.632812
6833,42316.972656
6834,42858.417969
6835,45050.636719
6836,47973.015625
6837,48677.097656
6838,44533.503906
6839,45848.828125
6840,51585.757812
6841,45357.101562
6842,44791.097656
6843,43140.390625
6844,42639.000000
6845,39827.738281
6846,27275.494141
6847,34172.183594
6848,22494.201172
6849,18764.654297
6850,21477.173828
6851,18193.230469
6852,14269.562500
6853,12027.873047
6854,12263.115234
6855,11498.879883
6856,10845.284180
6857,9822.268555
6858,8519.217773
6859,9232.652344
6860,9182.083008
6861,6525.457520
6862,6846.833496
6863,5179.757812

6864,5513.206543
6865,7388.526367
6866,6718.334473
6867,7548.895996
6868,9082.202148
6869,8175.113281
6870,11709.848633
6871,10649.076172
6872,9083.662109
6873,11000.844727
6874,16899.027344
6875,15903.463867
6876,17694.671875
6877,20191.064453
6878,22975.566406
6879,21822.001953
6880,27184.804688
6881,27048.677734
6882,32562.787109
6883,39547.929688
6884,39906.652344
6885,47508.367188
6886,48869.726562
6887,47583.277344
6888,50877.207031
6889,49776.289062
6890,46799.289062
6891,52850.269531
6892,43245.261719
6893,51712.207031
6894,42610.687500
6895,42944.433594
6896,35330.968750
6897,34675.933594
6898,30397.203125
6899,25718.291016
6900,25559.115234
6901,20241.349609
6902,21021.000000
6903,19781.679688
6904,16734.490234
6905,14265.461914
6906,10666.786133
6907,12489.039062
6908,13278.067383
6909,9329.244141
6910,9820.687500
6911,11890.332031
6912,7714.739746
6913,6026.093262
6914,6984.347656
6915,4546.752441

6916,4719.986816
6917,6871.205566
6918,5981.648438
6919,7211.136230
6920,8177.176758
6921,8040.786133
6922,8506.106445
6923,11791.990234
6924,9576.998047
6925,11749.893555
6926,11185.416992
6927,17821.593750
6928,16073.780273
6929,20972.654297
6930,21307.865234
6931,24141.687500
6932,27110.595703
6933,30536.505859
6934,36939.226562
6935,35924.734375
6936,41748.800781
6937,44527.355469
6938,46871.167969
6939,45086.546875
6940,47542.777344
6941,43730.976562
6942,45536.218750
6943,48489.972656
6944,48459.031250
6945,42478.175781
6946,40969.773438
6947,45767.214844
6948,35852.058594
6949,39337.105469
6950,31799.626953
6951,28774.652344
6952,20633.126953
6953,21279.812500
6954,18438.072266
6955,14630.039062
6956,15582.057617
6957,14505.703125
6958,10281.941406
6959,9471.829102
6960,11296.672852
6961,8518.751953
6962,9638.136719
6963,10356.621094
6964,8061.021973
6965,7058.225098
6966,6141.031250
6967,4854.012207

6968,6869.177246
6969,7378.784668
6970,6562.632812
6971,7027.921875
6972,9658.113281
6973,9665.786133
6974,8525.504883
6975,10467.612305
6976,12019.115234
6977,9960.131836
6978,15003.208008
6979,15654.057617
6980,17998.675781
6981,17678.457031
6982,20016.191406
6983,24969.591797
6984,31020.832031
6985,35069.929688
6986,38766.863281
6987,39735.441406
6988,41961.652344
6989,46762.527344
6990,41474.867188
6991,45474.863281
6992,49098.593750
6993,47067.660156
6994,51111.343750
6995,46488.054688
6996,49001.980469
6997,44562.722656
6998,40443.398438
6999,40740.394531
7000,37459.683594
7001,34166.527344
7002,28391.433594
7003,27989.373047
7004,23980.910156
7005,20151.792969
7006,18481.054688
7007,15059.481445
7008,15054.840820
7009,12481.862305
7010,10672.103516
7011,10305.344727
7012,10121.828125
7013,9548.758789
7014,9904.411133
7015,8682.196289
7016,8515.976562
7017,7043.749023
7018,5836.785156
7019,6336.071777

7020,5985.022461
7021,4817.332031
7022,6351.343750
7023,7170.793945
7024,8529.027344
7025,9307.360352
7026,9788.196289
7027,11315.173828
7028,9138.528320
7029,12658.206055
7030,11031.467773
7031,18882.990234
7032,15004.807617
7033,22036.367188
7034,24488.558594
7035,22596.060547
7036,26509.462891
7037,33298.496094
7038,37365.914062
7039,38530.851562
7040,38711.957031
7041,44067.179688
7042,51421.996094
7043,49446.183594
7044,48307.667969
7045,53009.101562
7046,50469.781250
7047,44840.664062
7048,47483.285156
7049,44990.191406
7050,46312.839844
7051,37769.980469
7052,38321.687500
7053,39811.363281
7054,28390.927734
7055,29737.494141
7056,22161.410156
7057,19543.972656
7058,18098.125000
7059,15547.119141
7060,15154.043945
7061,14989.227539
7062,10992.967773
7063,10796.247070
7064,11130.176758
7065,11777.265625
7066,7904.739746
7067,9009.639648
7068,8047.659668
7069,6210.199707
7070,6011.679688
7071,4692.831055

7072,6718.947266
7073,7352.777344
7074,7202.833984
7075,8859.092773
7076,11235.139648
7077,7979.111816
7078,12326.571289
7079,11299.721680
7080,8769.923828
7081,12995.950195
7082,11365.296875
7083,13309.828125
7084,16650.078125
7085,19883.501953
7086,20292.943359
7087,26840.994141
7088,28629.753906
7089,29171.357422
7090,36082.937500
7091,39776.226562
7092,42611.609375
7093,42354.238281
7094,49401.785156
7095,50649.914062
7096,47591.628906
7097,51668.066406
7098,49149.683594
7099,55588.656250
7100,40532.136719
7101,45788.320312
7102,47891.070312
7103,40647.089844
7104,38446.675781
7105,36262.960938
7106,30466.925781
7107,27150.242188
7108,27829.419922
7109,22672.666016
7110,19647.660156
7111,15871.050781
7112,13158.772461
7113,16005.604492
7114,10688.232422
7115,9828.146484
7116,8959.861328
7117,8139.334961
7118,10166.196289
7119,9532.147461
7120,7187.066406
7121,8042.119629
7122,4142.342773
7123,5358.030273

7124,5852.854004
7125,5876.767578
7126,6164.541016
7127,8377.072266
7128,9009.384766
7129,7609.915527
7130,10138.061523
7131,12061.394531
7132,14249.405273
7133,8030.203613
7134,11555.976562
7135,13224.214844
7136,17241.941406
7137,16406.414062
7138,20662.212891
7139,21832.953125
7140,24047.160156
7141,30777.556641
7142,35689.992188
7143,35374.554688
7144,42362.656250
7145,40198.242188
7146,41585.917969
7147,48758.949219
7148,47206.273438
7149,46017.062500
7150,50672.351562
7151,47048.382812
7152,42085.929688
7153,48510.515625
7154,45824.050781
7155,43341.992188
7156,39309.738281
7157,32783.269531
7158,30656.046875
7159,27283.167969
7160,23958.490234
7161,21567.103516
7162,17329.699219
7163,16730.685547
7164,17317.800781
7165,13302.026367
7166,9488.840820
7167,10709.845703
7168,9709.367188
7169,10471.108398
7170,9142.465820
7171,9704.880859
7172,9366.945312
7173,7480.304199
7174,4017.072021
7175,6044.074707

7176,6927.173828
7177,7666.645996
7178,6693.738281
7179,10290.448242
7180,9470.053711
7181,8326.612305
7182,11823.734375
7183,12998.638672
7184,9301.329102
7185,11385.495117
7186,14677.938477
7187,13040.177734
7188,16348.154297
7189,22139.656250
7190,21307.093750
7191,26233.775391
7192,26086.507812
7193,30684.296875
7194,33698.636719
7195,37367.031250
7196,36383.078125
7197,44039.765625
7198,46316.093750
7199,45455.734375
7200,44833.425781
7201,48540.312500
7202,47235.421875
7203,44767.375000
7204,46165.093750
7205,40515.785156
7206,41862.476562
7207,38100.765625
7208,37499.890625
7209,33349.390625
7210,29136.003906
7211,28183.511719
7212,23971.955078
7213,21648.347656
7214,19297.777344
7215,14414.794922
7216,16159.873047
7217,10617.436523
7218,10429.278320
7219,8267.140625
7220,10422.124023
7221,7155.356934
7222,7649.738770
7223,8046.961426
7224,9028.141602
7225,8063.438965
7226,3892.570312
7227,4016.942139

7228,6703.330078
7229,5330.710449
7230,9825.738281
7231,8006.099121
7232,8970.704102
7233,8011.033203
7234,7736.781250
7235,9169.670898
7236,8013.316406
7237,11786.198242
7238,13340.955078
7239,12919.690430
7240,16572.468750
7241,18163.091797
7242,19406.855469
7243,22119.521484
7244,26590.568359
7245,29957.550781
7246,30213.273438
7247,38054.382812
7248,44498.515625
7249,44446.398438
7250,44067.464844
7251,46548.753906
7252,48847.792969
7253,55231.804688
7254,41404.597656
7255,53556.347656
7256,46726.554688
7257,46899.171875
7258,41399.839844
7259,37003.476562
7260,38881.753906
7261,35744.140625
7262,31260.679688
7263,25272.005859
7264,24454.335938
7265,19847.851562
7266,21015.148438
7267,15986.231445
7268,14208.328125
7269,12962.585938
7270,10185.827148
7271,9624.600586
7272,12307.789062
7273,10222.142578
7274,11211.911133
7275,9471.802734
7276,8902.055664
7277,9155.708984
7278,5874.184082
7279,7552.677734

7280,5572.516602
7281,6903.809570
7282,8675.491211
7283,6136.354980
7284,10337.449219
7285,10384.717773
7286,8663.167969
7287,9278.391602
7288,10846.501953
7289,10170.973633
7290,15626.681641
7291,16434.632812
7292,18066.550781
7293,14802.474609
7294,22013.400391
7295,25727.931641
7296,29103.474609
7297,30997.921875
7298,33526.386719
7299,35449.156250
7300,47967.238281
7301,46528.234375
7302,46718.039062
7303,44767.730469
7304,46982.917969
7305,50618.648438
7306,48535.656250
7307,51964.179688
7308,50318.515625
7309,47869.042969
7310,46198.691406
7311,41393.074219
7312,34662.195312
7313,32830.027344
7314,36468.886719
7315,27822.085938
7316,26725.125000
7317,19191.037109
7318,17740.654297
7319,19584.003906
7320,18252.597656
7321,12692.611328
7322,11315.434570
7323,12662.543945
7324,8619.875977
7325,10351.749023
7326,10198.104492
7327,9081.370117
7328,8172.971191
7329,7893.505371
7330,4869.654297
7331,6858.768066

7332,5840.116699
7333,6205.255859
7334,7067.243652
7335,10489.118164
7336,11186.617188
7337,10555.898438
7338,8330.062500
7339,9320.207031
7340,11760.401367
7341,10324.862305
7342,12012.627930
7343,18610.191406
7344,15549.116211
7345,20344.820312
7346,20115.537109
7347,23004.482422
7348,24564.826172
7349,30915.109375
7350,36759.019531
7351,37946.855469
7352,42552.804688
7353,43383.281250
7354,47975.187500
7355,47991.253906
7356,46783.375000
7357,45144.078125
7358,47426.941406
7359,49643.500000
7360,45076.289062
7361,50018.800781
7362,43345.984375
7363,39705.539062
7364,38055.847656
7365,36735.914062
7366,33558.625000
7367,31047.304688
7368,27618.652344
7369,21999.890625
7370,20146.330078
7371,14576.985352
7372,18606.607422
7373,12302.488281
7374,10003.827148
7375,9278.437500
7376,11347.203125
7377,6837.810547
7378,8494.306641
7379,9662.743164
7380,10409.389648
7381,7669.114258
7382,6729.681152
7383,5316.666992

7384,6081.076660
7385,7357.759766
7386,8012.816406
7387,6548.855957
7388,9726.586914
7389,8561.365234
7390,10274.438477
7391,12298.753906
7392,9470.519531
7393,9830.116211
7394,14507.379883
7395,18178.974609
7396,18759.175781
7397,19689.804688
7398,21391.437500
7399,25268.929688
7400,28073.218750
7401,31873.701172
7402,32567.449219
7403,39629.785156
7404,41037.761719
7405,46695.457031
7406,43146.453125
7407,46995.277344
7408,53843.097656
7409,48045.347656
7410,51323.585938
7411,54631.781250
7412,43882.738281
7413,41548.011719
7414,44974.597656
7415,44827.539062
7416,41794.875000
7417,32111.000000
7418,31294.519531
7419,33361.683594
7420,27063.566406
7421,19695.796875
7422,19865.816406
7423,16395.599609
7424,18007.878906
7425,14665.540039
7426,10494.983398
7427,9317.629883
7428,8813.224609
7429,7515.904785
7430,8844.939453
7431,8866.534180
7432,9366.472656
7433,8272.979492
7434,4710.158691
7435,5515.828125

7436,4873.870605
7437,5203.821289
7438,7232.903809
7439,11208.857422
7440,10191.331055
7441,9376.759766
7442,9348.377930
7443,9330.962891
7444,9165.165039
7445,12408.458984
7446,11847.868164
7447,18042.933594
7448,17999.835938
7449,20053.884766
7450,21456.943359
7451,25642.050781
7452,26759.083984
7453,31256.250000
7454,33336.683594
7455,39133.996094
7456,40682.472656
7457,46625.160156
7458,47225.429688
7459,44359.992188
7460,43826.039062
7461,49906.898438
7462,47839.128906
7463,43112.664062
7464,48186.804688
7465,51184.046875
7466,40732.261719
7467,42937.550781
7468,37096.226562
7469,32767.035156
7470,25875.160156
7471,25775.568359
7472,24549.880859
7473,23140.144531
7474,19195.283203
7475,20517.011719
7476,15868.041992
7477,13227.440430
7478,11205.490234
7479,10628.804688
7480,11262.647461
7481,9801.587891
7482,5879.615234
7483,9009.440430
7484,9220.803711
7485,6413.410156
7486,8729.654297
7487,6016.948242

7488,5889.675781
7489,7697.758301
7490,8057.355469
7491,8712.246094
7492,10716.366211
7493,8711.730469
7494,8798.392578
7495,10634.083984
7496,10130.833984
7497,8829.961914
7498,12867.330078
7499,16854.041016
7500,17567.263672
7501,20322.818359
7502,22829.832031
7503,23938.656250
7504,27986.519531
7505,28986.449219
7506,36037.019531
7507,39357.449219
7508,37779.476562
7509,40644.425781
7510,48003.097656
7511,49254.332031
7512,44682.070312
7513,46341.769531
7514,48440.328125
7515,54054.929688
7516,48523.527344
7517,44699.246094
7518,49266.398438
7519,41216.117188
7520,34201.886719
7521,36776.652344
7522,27933.378906
7523,24566.208984
7524,25723.287109
7525,20211.998047
7526,17276.578125
7527,18763.800781
7528,15847.396484
7529,13543.558594
7530,10957.339844
7531,10504.485352
7532,13015.037109
7533,10810.898438
7534,11177.930664
7535,8531.986328
7536,9541.731445
7537,8348.412109
7538,5040.023438
7539,3676.884277

7540,4695.786621
7541,7909.023438
7542,8224.169922
7543,9538.078125
7544,9016.078125
7545,7019.671387
7546,9970.813477
7547,9143.058594
7548,7697.347656
7549,9504.903320
7550,15789.341797
7551,15915.993164
7552,16533.769531
7553,18569.271484
7554,20559.744141
7555,24117.361328
7556,29990.679688
7557,33533.488281
7558,38653.851562
7559,41003.664062
7560,39715.710938
7561,45703.132812
7562,48662.503906
7563,44898.351562
7564,49582.792969
7565,51678.429688
7566,48744.757812
7567,47573.144531
7568,42696.941406
7569,43807.667969
7570,41013.257812
7571,44620.933594
7572,36192.136719
7573,34853.082031
7574,31956.900391
7575,27936.898438
7576,25383.005859
7577,22331.843750
7578,20985.833984
7579,15757.414062
7580,17028.759766
7581,12058.375977
7582,13123.415039
7583,8559.933594
7584,9936.352539
7585,9830.854492
7586,8185.794434
7587,7880.982910
7588,9348.999023
7589,6056.790039
7590,6533.523926
7591,6384.545898

7592,4833.121582
7593,6500.408691
7594,6021.445312
7595,9012.373047
7596,8883.114258
7597,7338.463867
7598,10364.481445
7599,9268.564453
7600,9476.191406
7601,8668.628906
7602,15596.583008
7603,12245.723633
7604,16131.880859
7605,20020.740234
7606,20275.169922
7607,23082.855469
7608,32022.996094
7609,32713.636719
7610,33967.746094
7611,41043.406250
7612,40586.320312
7613,44949.675781
7614,38446.140625
7615,48587.847656
7616,48516.644531
7617,49441.769531
7618,45256.406250
7619,45795.871094
7620,47578.949219
7621,47368.304688
7622,43238.781250
7623,45045.652344
7624,37246.097656
7625,37338.371094
7626,30189.380859
7627,30557.462891
7628,21601.884766
7629,22032.820312
7630,21740.558594
7631,19677.953125
7632,15267.852539
7633,12812.845703
7634,10320.677734
7635,8351.370117
7636,11085.916992
7637,10202.806641
7638,11529.972656
7639,10535.300781
7640,7382.773926
7641,6365.083496
7642,5474.358887
7643,5198.464355

7644,5680.031738
7645,6688.162109
7646,8880.352539
7647,10325.409180
7648,9656.648438
7649,8547.666992
7650,9664.033203
7651,8828.349609
7652,12866.860352
7653,10862.073242
7654,12558.962891
7655,16400.363281
7656,19073.417969
7657,20727.681641
7658,20560.753906
7659,21061.113281
7660,26659.066406
7661,30735.507812
7662,34760.554688
7663,33518.593750
7664,43270.195312
7665,44840.218750
7666,41890.722656
7667,46278.093750
7668,48598.675781
7669,49579.632812
7670,50089.078125
7671,45868.417969
7672,48160.605469
7673,47928.757812
7674,42878.296875
7675,40054.535156
7676,42233.230469
7677,37485.984375
7678,33431.808594
7679,28207.111328
7680,22886.054688
7681,22843.306641
7682,20443.000000
7683,16724.837891
7684,13674.220703
7685,12542.367188
7686,10755.672852
7687,11160.519531
7688,9176.290039
7689,10673.275391
7690,7989.741699
7691,9047.754883
7692,9569.034180
7693,7589.793457
7694,6086.012695
7695,5199.818848

7696,5000.944824
7697,6715.827637
7698,7079.095215
7699,7207.431152
7700,9502.026367
7701,8677.827148
7702,6773.051270
7703,9312.178711
7704,10148.985352
7705,10033.166992
7706,15239.666992
7707,15053.083984
7708,15978.583984
7709,19742.765625
7710,19000.023438
7711,24768.970703
7712,27551.468750
7713,31548.197266
7714,32918.300781
7715,35470.105469
7716,38707.425781
7717,46006.398438
7718,46972.144531
7719,44727.187500
7720,52700.042969
7721,51819.746094
7722,57083.671875
7723,39725.136719
7724,49092.773438
7725,45067.019531
7726,40616.777344
7727,38904.128906
7728,38209.035156
7729,33778.835938
7730,29245.857422
7731,30579.441406
7732,26138.861328
7733,26372.791016
7734,20246.220703
7735,16989.091797
7736,14566.706055
7737,12974.911133
7738,10665.550781
7739,10049.370117
7740,11511.884766
7741,12016.679688
7742,10290.208984
7743,11195.062500
7744,8208.416016
7745,5747.522949
7746,7043.731445
7747,4700.136230

7748,6050.860352
7749,6865.631348
7750,8382.985352
7751,9017.665039
7752,11384.880859
7753,10190.852539
7754,9669.765625
7755,11437.228516
7756,9645.021484
7757,12268.470703
7758,12141.845703
7759,14930.795898
7760,16030.030273
7761,18043.281250
7762,18775.232422
7763,23392.291016
7764,27320.599609
7765,30268.837891
7766,35239.738281
7767,39172.042969
7768,41706.863281
7769,46331.687500
7770,44632.808594
7771,51750.785156
7772,52238.046875
7773,50051.199219
7774,43504.476562
7775,49244.425781
7776,41812.726562
7777,41590.503906
7778,47016.484375
7779,37588.375000
7780,31978.595703
7781,34021.703125
7782,32805.324219
7783,28710.187500
7784,26243.923828
7785,24446.367188
7786,21264.226562
7787,14724.216797
7788,13593.967773
7789,13453.510742
7790,10654.747070
7791,10205.273438
7792,9488.517578
7793,5134.026855
7794,10314.089844
7795,12536.238281
7796,7687.540039
7797,8428.229492
7798,6397.696777
7799,5363.274414

7800,5992.764648
7801,6698.620605
7802,8234.892578
7803,8386.685547
7804,9682.882812
7805,8276.446289
7806,8513.349609
7807,8494.657227
7808,9312.067383
7809,11440.080078
7810,11885.996094
7811,15232.317383
7812,15297.916992
7813,19551.976562
7814,20701.470703
7815,23496.982422
7816,25841.501953
7817,31565.019531
7818,32369.349609
7819,39864.214844
7820,43606.019531
7821,44069.195312
7822,45893.273438
7823,47125.652344
7824,46689.441406
7825,50102.765625
7826,46531.683594
7827,47512.289062
7828,50522.855469
7829,47889.933594
7830,43087.578125
7831,40266.292969
7832,38326.609375
7833,35271.640625
7834,32177.371094
7835,28715.154297
7836,25587.076172
7837,21019.361328
7838,19843.431641
7839,16205.001953
7840,16819.173828
7841,13165.121094
7842,11622.611328
7843,10150.441406
7844,9946.619141
7845,10169.776367
7846,9330.250000
7847,9658.550781
7848,9523.428711
